,Unnamed: 0,specimen__id,swc__fname,structure_parent__acronym,structure__layer,Transgenic_line,donor__id,Subclass_or_type,structure_parent__id,model__fold,structure__safe_name,structure_merge__acronym
1068,1068,18464_4087-X26781-Y16937,1119751666_18464_4087-X26781-Y16937_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_others,672.0,3.0,CP_layernan,CP
1069,1069,18464_4092-X22324-Y12272,1119751668_18464_4092-X22324-Y12272_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_GPe,672.0,2.0,CP_layernan,CP
1070,1070,18464_4105-X26619-Y16058,1119751671_18464_4105-X26619-Y16058_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_GPe,672.0,0.0,CP_layernan,CP
1071,1071,18464_4154-X5969-Y14750,1119751675_18464_4154-X5969-Y14750_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,672.0,5.0,CP_layernan,CP
1072,1072,18464_4244-X24239-Y17260,1119751679_18464_4244-X24239-Y17260_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,672.0,7.0,CP_layernan,CP
1073,1073,18464_4260-X7903-Y16301,1119751683_18464_4260-X7903-Y16301_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,672.0,9.0,CP_layernan,CP
1074,1074,18464_4403-X6200-Y17576,1119751688_18464_4403-X6200-Y17576_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,672.0,4.0,CP_layernan,CP
1075,1075,18464_4877-X5195-Y11441,1119751693_18464_4877-X5195-Y11441_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,672.0,1.0,CP_layernan,CP
1076,1076,18464_5092-X11508-Y15423,1119569786_18464_5092-X11508-Y15423__reg.swc,VM,,Vipr2-IRES2-Cre-neo;Ai166-381488,18464,TH_matrix,685.0,4.0,VM_layernan,VM
1077,1077,18464_5162-X23214-Y13878,1119751697_18464_5162-X23214-Y13878_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,1.0,VPM_layernan,VPM
1078,1078,18464_5211-X19626-Y15646,1119751700_18464_5211-X19626-Y15646_reg.swc,VM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,685.0,2.0,VM_layernan,VM
1079,1079,18464_5266-X24048-Y13519,1119751705_18464_5266-X24048-Y13519_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,7.0,VPM_layernan,VPM
1080,1080,18464_5307-X9908-Y14158,1119751710_18464_5307-X9908-Y14158_reg.swc,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,718.0,6.0,VPL_layernan,VPL
1081,1081,18464_5343-X23212-Y12744,1119751714_18464_5343-X23212-Y12744_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,0.0,VPM_layernan,VPM
1082,1082,18464_5427-X10549-Y14523,1119751717_18464_5427-X10549-Y14523_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,4.0,VPM_layernan,VPM
1083,1083,18464_5442-X22289-Y10401,1119751720_18464_5442-X22289-Y10401_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,4.0,LP_layernan,LP
1084,1084,18464_5483-X10596-Y14245,1119751722_18464_5483-X10596-Y14245_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,8.0,VPM_layernan,VPM
1085,1085,18464_5491-X23814-Y13789,1119751724_18464_5491-X23814-Y13789_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,6.0,VPM_layernan,VPM
1086,1086,18464_5499-X23204-Y12936,1119751726_18464_5499-X23204-Y12936_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,3.0,VPM_layernan,VPM
1087,1087,18464_5503-X23067-Y11538,1119751728_18464_5503-X23067-Y11538_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,9.0,VPM_layernan,VPM
1088,1088,18464_5509-X21900-Y10258,1119751730_18464_5509-X21900-Y10258_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,7.0,LP_layernan,LP
1089,1089,18464_5563-X9939-Y12553,1119751733_18464_5563-X9939-Y12553_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,5.0,VPM_layernan,VPM
1090,1090,18464_5603-X23244-Y10067,1119751735_18464_5603-X23244-Y10067_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,1.0,LP_layernan,LP
1091,1091,18464_5622-X9959-Y14081,1119751737_18464_5622-X9959-Y14081_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,8.0,VPM_layernan,VPM
1092,1092,18464_5623-X11650-Y10083,1119751739_18464_5623-X11650-Y10083_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,2.0,LP_layernan,LP
1093,1093,18464_5652-X9221-Y12594,1119751741_18464_5652-X9221-Y12594_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,7.0,VPM_layernan,VPM
1094,1094,18464_5655-X10593-Y13070,1119751743_18464_5655-X10593-Y13070_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,5.0,VPM_layernan,VPM
1095,1095,18464_5717-X10211-Y12422,1119751745_18464_5717-X10211-Y12422_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,1.0,VPM_layernan,VPM
1096,1096,18464_5730-X10430-Y13462,1119751747_18464_5730-X10430-Y13462_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,9.0,VPM_layernan,VPM
1097,1097,18464_5758-X9544-Y14963,1119751749_18464_5758-X9544-Y14963_reg.swc,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,718.0,8.0,VPL_layernan,VPL
1098,1098,18464_5763-X9228-Y14253,1119751751_18464_5763-X9228-Y14253_reg.swc,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,718.0,0.0,VPL_layernan,VPL
1099,1099,18464_5867-X9201-Y11556,1119751753_18464_5867-X9201-Y11556_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,6.0,VPM_layernan,VPM
1100,1100,18464_5870-X9569-Y12005,1119751755_18464_5870-X9569-Y12005_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,3.0,VPM_layernan,VPM
1101,1101,18464_5930-X9066-Y12369,1119751757_18464_5930-X9066-Y12369_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,0.0,VPM_layernan,VPM
1102,1102,18464_5983-X9115-Y12066,1119751759_18464_5983-X9115-Y12066_reg.swc,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,733.0,2.0,VPM_layernan,VPM
1103,1103,18464_6165-X24485-Y12644,1119751761_18464_6165-X24485-Y12644_reg.swc,MG,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,475.0,1.0,MG_layernan,MG
1104,1104,18464_6177-X11054-Y13721,1119751763_18464_6177-X11054-Y13721_reg.swc,VPLpc,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,725.0,9.0,VPLpc_layernan,VPLpc
1105,1105,18464_6231-X9608-Y9686,1119751765_18464_6231-X9608-Y9686_reg.swc,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,170.0,3.0,LGd_layernan,LGd
1106,1106,18464_6256-X24558-Y11951,1119751767_18464_6256-X24558-Y11951_reg.swc,MG,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,475.0,9.0,MG_layernan,MG
1107,1107,18464_6562-X9577-Y9988,1119751769_18464_6562-X9577-Y9988_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,6.0,LP_layernan,LP
1108,1108,18464_6858-X8511-Y11720,1119751771_18464_6858-X8511-Y11720_reg.swc,MG,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_core,475.0,5.0,MG_layernan,MG
1109,1109,18464_6978-X9111-Y10682,1119751773_18464_6978-X9111-Y10682_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,8.0,LP_layernan,LP
1110,1110,18464_7064-X8564-Y10892,1119751775_18464_7064-X8564-Y10892_reg.swc,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix,218.0,4.0,LP_layernan,LP
1111,1111,18864_1871-X3272-Y21319,1119752057_18864_1871-X3272-Y21319_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,8.0,MOs_layer23,Isocortex_layer2/3
1112,1112,18864_1917-X3417-Y12763,1119752059_18864_1917-X3417-Y12763_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,7.0,MOs_layer23,Isocortex_layer2/3
1113,1113,18864_2047-X3016-Y12128,1119752061_18864_2047-X3016-Y12128_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,0.0,MOs_layer23,Isocortex_layer2/3
1114,1114,18864_2086-X2903-Y21496,1119752063_18864_2086-X2903-Y21496_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,3.0,MOs_layer23,Isocortex_layer2/3
1115,1115,18864_2520-X2913-Y22642,1119752066_18864_2520-X2913-Y22642_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,6.0,MOs_layer23,Isocortex_layer2/3
1116,1116,18864_3015-X3194-Y23588,1119752069_18864_3015-X3194-Y23588_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,0.0,MOp_layer23,Isocortex_layer2/3
1117,1117,18864_3238-X8977-Y4713,1119569788_18864_3238-X8977-Y4713__reg.swc,SSs,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,378.0,6.0,SSs_layer23,Isocortex_layer2/3
1118,1118,18864_3248-X2473-Y15212,1119752071_18864_3248-X2473-Y15212_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,2.0,MOs_layer23,Isocortex_layer2/3
1119,1119,18864_3338-X3396-Y21865,1119752073_18864_3338-X3396-Y21865_reg.swc,MOp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,5.0,MOp_layer4,Isocortex_layer4
1120,1120,18864_3391-X7644-Y5001,1119569790_18864_3391-X7644-Y5001__reg.swc,SSp-m,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,345.0,3.0,SSp-m_layer23,Isocortex_layer2/3
1121,1121,18864_3423-X9931-Y4318,1119569792_18864_3423-X9931-Y4318__reg.swc,SSs,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,378.0,4.0,SSs_layer23,Isocortex_layer2/3
1122,1122,18864_3473-X2641-Y21082,1119752075_18864_3473-X2641-Y21082_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,1.0,MOp_layer23,Isocortex_layer2/3
1123,1123,18864_3488-X3691-Y22599,1119752077_18864_3488-X3691-Y22599_reg.swc,MOp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,1.0,MOp_layer4,Isocortex_layer4
1124,1124,18864_3494-X2380-Y13749,1119752079_18864_3494-X2380-Y13749_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,8.0,MOp_layer23,Isocortex_layer2/3
1125,1125,18864_3772-X5344-Y6871,1119752081_18864_3772-X5344-Y6871_reg.swc,SSp-m,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,345.0,8.0,SSp-m_layer4,Isocortex_layer4
1126,1126,18864_4067-X3464-Y21495,1119752083_18864_4067-X3464-Y21495_reg.swc,MOp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,8.0,MOp_layer4,Isocortex_layer4
1127,1127,18864_4120-X3320-Y13563,1119752085_18864_4120-X3320-Y13563_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,7.0,MOp_layer23,Isocortex_layer2/3
1128,1128,18864_4157-X3358-Y13741,1119752087_18864_4157-X3358-Y13741_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,9.0,MOp_layer23,Isocortex_layer2/3
1129,1129,18864_4267-X2794-Y21031,1119752090_18864_4267-X2794-Y21031_reg.swc,MOs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,993.0,1.0,MOs_layer23,Isocortex_layer2/3
1130,1130,18864_4307-X4095-Y7977,1119569794_18864_4307-X4095-Y7977__reg.swc,SSp-ul,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,369.0,6.0,SSp-ul_layer23,Isocortex_layer2/3
1131,1131,18864_4380-X6371-Y4940,1119752092_18864_4380-X6371-Y4940_reg.swc,SSp-n,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,353.0,5.0,SSp-n_layer4,Isocortex_layer4
1132,1132,18864_4420-X4377-Y8261,1119752094_18864_4420-X4377-Y8261_reg.swc,SSp-ul,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,369.0,1.0,SSp-ul_layer4,Isocortex_layer4
1133,1133,18864_4429-X7945-Y3080,1119752096_18864_4429-X7945-Y3080_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,8.0,SSs_layer23,Isocortex_layer2/3
1134,1134,18864_4554-X9386-Y2232,1119752098_18864_4554-X9386-Y2232_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,9.0,SSs_layer23,Isocortex_layer2/3
1135,1135,18864_4567-X9945-Y29934,1119569797_18864_4567-X9945-Y29934__reg.swc,SSs,6a,Cux2-CreERT2;Ai166-382148,18864,,378.0,2.0,SSs_layer6a,Isocortex_layer6
1136,1136,18864_4693-X10912-Y2095,1119752100_18864_4693-X10912-Y2095_reg.swc,SSs,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,6.0,SSs_layer4,Isocortex_layer4
1137,1137,18864_4760-X3070-Y21249,1119752102_18864_4760-X3070-Y21249_reg.swc,MOp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,985.0,6.0,MOp_layer23,Isocortex_layer2/3
1138,1138,18864_4797-X9453-Y2359,1119752104_18864_4797-X9453-Y2359_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,1.0,SSs_layer23,Isocortex_layer2/3
1139,1139,18864_4864-X4115-Y6961,1119569799_18864_4864-X4115-Y6961__reg.swc,SSp-un,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,182305689.0,8.0,SSp-un_layer23,Isocortex_layer2/3
1140,1140,18864_5030-X9347-Y31359,1119752106_18864_5030-X9347-Y31359_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,5.0,SSs_layer23,Isocortex_layer2/3
1141,1141,18864_5032-X3753-Y7803,1119569801_18864_5032-X3753-Y7803__reg.swc,SSp-ul,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,369.0,4.0,SSp-ul_layer23,Isocortex_layer2/3
1142,1142,18864_5099-X6368-Y29941,1119752108_18864_5099-X6368-Y29941_reg.swc,SSp-bfd,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,329.0,8.0,SSp-bfd_layer23,Isocortex_layer2/3
1143,1143,18864_5148-X6056-Y4262,1119569803_18864_5148-X6056-Y4262__reg.swc,SSp-bfd,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,329.0,0.0,SSp-bfd_layer23,Isocortex_layer2/3
1144,1144,18864_5176-X4783-Y6151,1119569805_18864_5176-X4783-Y6151__reg.swc,SSp-bfd,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,329.0,3.0,SSp-bfd_layer23,Isocortex_layer2/3
1145,1145,18864_5242-X9483-Y31549,1119752110_18864_5242-X9483-Y31549_reg.swc,AUDd,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,1011.0,4.0,AUDd_layer4,Isocortex_layer4
1146,1146,18864_5305-X7877-Y31450,1119752112_18864_5305-X7877-Y31450_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,6.0,SSs_layer23,Isocortex_layer2/3
1147,1147,18864_5444-X7352-Y31475,1119752114_18864_5444-X7352-Y31475_reg.swc,SSs,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,378.0,0.0,SSs_layer23,Isocortex_layer2/3
1148,1148,18864_5637-X5637-Y31619,1119752116_18864_5637-X5637-Y31619_reg.swc,VISp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,385.0,9.0,VISp_layer23,Isocortex_layer2/3
1149,1149,18864_5648-X4839-Y28849,1119752118_18864_5648-X4839-Y28849_reg.swc,SSp-bfd,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,329.0,2.0,SSp-bfd_layer23,Isocortex_layer2/3
1150,1150,18864_5692-X8806-Y3272,1119752120_18864_5692-X8806-Y3272_reg.swc,AUDd,5,Cux2-CreERT2;Ai166_382148-18864,18864,,1011.0,0.0,AUDd_layer5,Isocortex_layer5
1151,1151,18864_6057-X8520-Y2391,1119752122_18864_6057-X8520-Y2391_reg.swc,AUDp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,1002.0,1.0,AUDp_layer23,Isocortex_layer2/3
1152,1152,18864_6074-X3503-Y13192,1119752124_18864_6074-X3503-Y13192_reg.swc,RSPd,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,879.0,0.0,RSPd_layer23,Isocortex_layer2/3
1153,1153,18864_6104-X9372-Y1806,1119752126_18864_6104-X9372-Y1806_reg.swc,AUDp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,1002.0,3.0,AUDp_layer23,Isocortex_layer2/3
1154,1154,18864_6108-X4723-Y7846,1119569807_18864_6108-X4723-Y7846__reg.swc,VISrl,5,Cux2-CreERT2;Ai166-382148,18864,,417.0,1.0,VISrl_layer5,Isocortex_layer5
1155,1155,18864_6139-X4843-Y27122,1119752128_18864_6139-X4843-Y27122_reg.swc,VISp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,385.0,6.0,VISp_layer4,Isocortex_layer4
1156,1156,18864_6291-X8873-Y32149,1119752130_18864_6291-X8873-Y32149_reg.swc,AUDp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,1002.0,4.0,AUDp_layer23,Isocortex_layer2/3
1157,1157,18864_6321-X4387-Y7047,1119752132_18864_6321-X4387-Y7047_reg.swc,VISp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,385.0,0.0,VISp_layer23,Isocortex_layer2/3
1158,1158,18864_6384-X3409-Y13059,1119752134_18864_6384-X3409-Y13059_reg.swc,RSPd,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,879.0,9.0,RSPd_layer23,Isocortex_layer2/3
1159,1159,18864_6581-X10729-Y2199,1119752136_18864_6581-X10729-Y2199_reg.swc,TEa,5,Cux2-CreERT2;Ai166_382148-18864,18864,,541.0,4.0,TEa_layer5,Isocortex_layer5
1160,1160,18864_6733-X9057-Y31875,1119752138_18864_6733-X9057-Y31875_reg.swc,AUDp,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,1002.0,5.0,AUDp_layer23,Isocortex_layer2/3
1161,1161,18864_6734-X4899-Y27447,1119752142_18864_6734-X4899-Y27447_reg.swc,VISp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,385.0,5.0,VISp_layer4,Isocortex_layer4
1162,1162,18864_6805-X6340-Y4681,1119752144_18864_6805-X6340-Y4681_reg.swc,VISl,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,409.0,5.0,VISl_layer23,Isocortex_layer2/3
1163,1163,18864_6821-X5144-Y6844,1119752146_18864_6821-X5144-Y6844_reg.swc,VISp,4,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,385.0,2.0,VISp_layer4,Isocortex_layer4
1164,1164,18864_6956-X8154-Y30811,1119752148_18864_6956-X8154-Y30811_reg.swc,VISpor,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT,312782628.0,4.0,VISpor_layer23,Isocortex_layer2/3
1165,1165,18864_7078-X6476-Y5135,1119569809_18864_7078-X6476-Y5135__reg.swc,VISl,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,409.0,1.0,VISl_layer23,Isocortex_layer2/3
1166,1166,18864_7516-X6276-Y6366,1119569811_18864_7516-X6276-Y6366__reg.swc,VISp,2/3,Cux2-CreERT2;Ai166-382148,18864,CTX_IT,385.0,4.0,VISp_layer23,Isocortex_layer2/3
1167,1167,18465_2675-X13884-Y18216,1119751778_18465_2675-X13884-Y18216_reg.swc,OT,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,754.0,4.0,OT_layernan,OT
1168,1168,18465_2726-X14702-Y17086,1119751780_18465_2726-X14702-Y17086_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,0.0,ACB_layernan,ACB
1169,1169,18465_2774-X15685-Y16768,1119751782_18465_2774-X15685-Y16768_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,5.0,ACB_layernan,ACB
1170,1170,18465_2947-X13216-Y10693,1119751785_18465_2947-X13216-Y10693_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,7.0,CP_layernan,CP
1171,1171,18465_2958-X11843-Y16100,1119751787_18465_2958-X11843-Y16100_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,5.0,CP_layernan,CP
1172,1172,18465_2990-X10826-Y11121,1119751789_18465_2990-X10826-Y11121_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,0.0,CP_layernan,CP
1173,1173,18465_3115-X15247-Y17325,1119751791_18465_3115-X15247-Y17325_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,2.0,ACB_layernan,ACB
1174,1174,18465_3123-X14384-Y9578,1119751793_18465_3123-X14384-Y9578_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,3.0,CP_layernan,CP
1175,1175,18465_3136-X13799-Y9638,1119751795_18465_3136-X13799-Y9638_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,8.0,CP_layernan,CP
1176,1176,18465_3224-X15161-Y16636,1119751797_18465_3224-X15161-Y16636_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,1.0,ACB_layernan,ACB
1177,1177,18465_3288-X12939-Y18541,1119751799_18465_3288-X12939-Y18541_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,3.0,ACB_layernan,ACB
1178,1178,18465_3342-X13698-Y10751,1119751801_18465_3342-X13698-Y10751_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,6.0,CP_layernan,CP
1179,1179,18465_3372-X13547-Y16389,1119751803_18465_3372-X13547-Y16389_reg.swc,ACB,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,56.0,6.0,ACB_layernan,ACB
1180,1180,18465_3407-X8758-Y12241,1119751806_18465_3407-X8758-Y12241_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,2.0,CP_layernan,CP
1181,1181,18465_3537-X12269-Y19531,1119751808_18465_3537-X12269-Y19531_reg.swc,SI,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,,342.0,4.0,SI_layernan,SI
1182,1182,18465_3562-X11349-Y11115,1119751810_18465_3562-X11349-Y11115_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,2.0,CP_layernan,CP
1183,1183,18465_3744-X7900-Y14714,1119751812_18465_3744-X7900-Y14714_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,5.0,CP_layernan,CP
1184,1184,18465_3746-X11790-Y10382,1119751814_18465_3746-X11790-Y10382_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,9.0,CP_layernan,CP
1185,1185,18465_3753-X26510-Y15402,1119751816_18465_3753-X26510-Y15402_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,0.0,CP_layernan,CP
1186,1186,18465_3785-X12414-Y8456,1119751818_18465_3785-X12414-Y8456_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,6.0,CP_layernan,CP
1187,1187,18465_3853-X12321-Y11467,1119751820_18465_3853-X12321-Y11467_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,1.0,CP_layernan,CP
1188,1188,18465_3864-X8621-Y10614,1119751822_18465_3864-X8621-Y10614_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,4.0,CP_layernan,CP
1189,1189,18465_3912-X9923-Y10012,1119751824_18465_3912-X9923-Y10012_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,3.0,CP_layernan,CP
1190,1190,18465_3961-X25007-Y12191,1119751826_18465_3961-X25007-Y12191_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,8.0,CP_layernan,CP
1191,1191,18465_3977-X7794-Y13867,1119751828_18465_3977-X7794-Y13867_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_SNr,672.0,7.0,CP_layernan,CP
1192,1192,18465_4006-X11605-Y12004,1119751830_18465_4006-X11605-Y12004_reg.swc,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe,672.0,4.0,CP_layernan,CP
